full_code,short_code,name,name_cy,gss_code,three_code,nation,region,con_type,electorate,area,density,center_lat,center_lon
uk.org.mysociety.cons.ukparl.2025.bgs,UKPARL.2025.BGS,Bethnal Green and Stepney,,E14001086,BGS,England,London,borough,77000,6.81557371545585,11297.6549318783,51.5211132043535,-0.056841579937652
uk.org.mysociety.cons.ukparl.2025.haw,UKPARL.2025.HAW,Harrow West,,E14001271,HAW,England,London,borough,74060,17.4826863846888,4236.19107329301,51.5790746676524,-0.350692221423708
uk.org.mysociety.cons.ukparl.2025.fel,UKPARL.2025.FEL,Feltham and Heston,,E14001236,FEL,England,London,borough,75226,28.0206739381351,2684.6606247261,51.4571851900516,-0.407965730798171
uk.org.mysociety.cons.ukparl.2025.twi,UKPARL.2025.TWI,Twickenham,,E14001556,TWI,England,London,borough,75889,27.777658849783,2732.01569687335,51.4277848738325,-0.343958838695649
uk.org.mysociety.cons.ukparl.2025.hac,UKPARL.2025.HAC,Hammersmith and Chiswick,,E14001264,HAC,England,London,borough,74746,13.1748749105417,5673.37454871719,51.4929339685699,-0.250462647240242
uk.org.mysociety.cons.ukparl.2025.bai,UKPARL.2025.BAI,Brentford and Isleworth,,E14001124,BAI,England,London,borough,76354,23.0842536550452,3307.62263926658,51.4751048270182,-0.345157073369646
uk.org.mysociety.cons.ukparl.2025.kab,UKPARL.2025.KAB,Kensington and Bayswater,,E14001310,KAB,England,London,borough,75980,11.5160339924807,6597.7575309009,51.5073573890607,-0.195755476322795
uk.org.mysociety.cons.ukparl.2025.obs,UKPARL.2025.OBS,Old Bexley and Sidcup,,E14001414,OBS,England,London,borough,74317,26.9863335359235,2753.87539774794,51.4397238871641,0.118170636752726
uk.org.mysociety.cons.ukparl.2025.bap,UKPARL.2025.BAP,Beckenham and Penge,,E14001083,BAP,England,London,borough,76625,22.8705042175181,3350.3852504182,51.3998763059682,-0.0298534130577037
uk.org.mysociety.cons.ukparl.2025.qpk,UKPARL.2025.QPK,Queen's Park and Maida Vale,,E14001435,QPK,England,London,borough,75256,7.61611633753013,9881.15158235689,51.5312732566103,-0.207637101580934
uk.org.mysociety.cons.ukparl.2025.bea,UKPARL.2025.BEA,Brent East,,E14001122,BEA,England,London,borough,75880,18.2378253697421,4160.58375720004,51.5565524998114,-0.247624621464427
uk.org.mysociety.cons.ukparl.2025.bwe,UKPARL.2025.BWE,Brent West,,E14001123,BWE,England,London,borough,76463,18.7069136905154,4087.41929668322,51.5618448676297,-0.296819224426057
uk.org.mysociety.cons.ukparl.2025.swg,UKPARL.2025.SWG,Southgate and Wood Green,,E14001503,SWG,England,London,borough,76034,24.7411922115342,3073.17445941644,51.6353830169993,-0.129077282885733
uk.org.mysociety.cons.ukparl.2025.fgg,UKPARL.2025.FGG,Finchley and Golders Green,,E14001238,FGG,England,London,borough,75761,20.9411516366918,3617.80485211024,51.5881267042112,-0.189735683033038
uk.org.mysociety.cons.ukparl.2025.hen,UKPARL.2025.HEN,Hendon,,E14001279,HEN,England,London,borough,71496,22.8428911216617,3129.9015356336,51.6031619853249,-0.241580766655531
uk.org.mysociety.cons.ukparl.2025.cpb,UKPARL.2025.CPB,Chipping Barnet,,E14001169,CPB,England,London,borough,76187,40.2065695037627,1894.88934122743,51.6381428939087,-0.206655635442354
uk.org.mysociety.cons.ukparl.2025.hfb,UKPARL.2025.HFB,Hornsey and Friern Barnet,,E14001293,HFB,England,London,borough,70565,13.9213362374485,5068.83813424314,51.5921257515612,-0.13324736590713
uk.org.mysociety.cons.ukparl.2025.tot,UKPARL.2025.TOT,Tottenham,,E14001553,TOT,England,London,borough,75968,11.9301860445586,6367.71293559578,51.5891761742407,-0.0757789624755858
uk.org.mysociety.cons.ukparl.2025.hsn,UKPARL.2025.HSN,Hackney North and Stoke Newington,,E14001259,HSN,England,London,borough,75401,9.02129260469275,8358.11488486444,51.560868231033,-0.0611696425193571
uk.org.mysociety.cons.ukparl.2025.put,UKPARL.2025.PUT,Putney,,E14001434,PUT,England,London,borough,73041,14.1381441276445,5166.23676633639,51.4531088641433,-0.221763626495581
uk.org.mysociety.cons.ukparl.2025.bat,UKPARL.2025.BAT,Battersea,,E14001081,BAT,England,London,borough,71949,9.84151461665202,7310.76493838265,51.4676511668992,-0.158720971595087
uk.org.mysociety.cons.ukparl.2025.too,UKPARL.2025.TOO,Tooting,,E14001550,TOO,England,London,borough,76986,11.2363728922351,6851.49921049713,51.4367714816339,-0.165490927623655
uk.org.mysociety.cons.ukparl.2025.caw,UKPARL.2025.CAW,Carshalton and Wallington,,E14001153,CAW,England,London,borough,72755,25.5730779381237,2844.98409522847,51.3613348139369,-0.155143700454854
uk.org.mysociety.cons.ukparl.2025.sac,UKPARL.2025.SAC,Sutton and Cheam,,E14001534,SAC,England,London,borough,71284,18.2692035036459,3901.86687590262,51.3631316631345,-0.208947186313696
uk.org.mysociety.cons.ukparl.2025.crs,UKPARL.2025.CRS,Croydon South,,E14001187,CRS,England,London,borough,71541,37.6675310343443,1899.27499986051,51.3288280691867,-0.106029763106266
uk.org.mysociety.cons.ukparl.2025.isn,UKPARL.2025.ISN,Islington North,,E14001305,ISN,England,London,borough,73970,7.38308266266521,10018.8503068036,51.5596114987265,-0.114337656988844
uk.org.mysociety.cons.ukparl.2025.iss,UKPARL.2025.ISS,Islington South and Finsbury,,E14001306,ISS,England,London,borough,75905,8.06663623625186,9409.74624080347,51.5377955943188,-0.10433715341654
uk.org.mysociety.cons.ukparl.2025.hsd,UKPARL.2025.HSD,Hackney South and Shoreditch,,E14001260,HSD,England,London,borough,75197,8.06709973083421,9321.44172119017,51.5406450548839,-0.0596041312789162
uk.org.mysociety.cons.ukparl.2025.hae,UKPARL.2025.HAE,Harrow East,,E14001270,HAE,England,London,borough,76299,24.9814438825523,3054.22698378493,51.6094966537128,-0.312987719529879
uk.org.mysociety.cons.ukparl.2025.caf,UKPARL.2025.CAF,Chelsea and Fulham,,E14001160,CAF,England,London,borough,76481,10.2236756803869,7480.77329435649,51.4798364388266,-0.194289282808408
uk.org.mysociety.cons.ukparl.2025.orp,UKPARL.2025.ORP,Orpington,,E14001417,ORP,England,London,borough,71571,67.8708199460257,1054.51798073041,51.357755707643,0.0938036941534041
uk.org.mysociety.cons.ukparl.2025.bbh,UKPARL.2025.BBH,Bromley and Biggin Hill,,E14001137,BBH,England,London,borough,70418,46.5109439996577,1514.00926200333,51.3666022205939,0.0252491869194052
uk.org.mysociety.cons.ukparl.2025.dar,UKPARL.2025.DAR,Dagenham and Rainham,,E14001189,DAR,England,London,borough,73627,41.9165298508248,1756.51467957936,51.5276964832153,0.185379743126094
uk.org.mysociety.cons.ukparl.2025.hau,UKPARL.2025.HAU,Hornchurch and Upminster,,E14001292,HAU,England,London,borough,76938,56.7845717387133,1354.91028010249,51.5705966881615,0.251550206149489
uk.org.mysociety.cons.ukparl.2025.rmf,UKPARL.2025.RMF,Romford,,E14001448,RMF,England,London,borough,73730,29.7465220450836,2478.60909212362,51.5909837729329,0.180747193910041
uk.org.mysociety.cons.ukparl.2025.mam,UKPARL.2025.MAM,Mitcham and Morden,,E14001371,MAM,England,London,borough,76877,18.6823498213871,4114.95345794206,51.4009592865084,-0.176547761671694
uk.org.mysociety.cons.ukparl.2025.kas,UKPARL.2025.KAS,Kingston and Surbiton,,E14001312,KAS,England,London,borough,75410,26.0464614807814,2895.21093126765,51.3782603384036,-0.294147741627166
uk.org.mysociety.cons.ukparl.2025.wim,UKPARL.2025.WIM,Wimbledon,,E14001586,WIM,England,London,borough,74641,22.9121995817593,3257.69683236448,51.4137375873864,-0.224310178650399
uk.org.mysociety.cons.ukparl.2025.rpk,UKPARL.2025.RPK,Richmond Park,,E14001445,RPK,England,London,borough,75037,36.5299555466473,2054.12240111217,51.4494249288098,-0.279387827406813
uk.org.mysociety.cons.ukparl.2025.uxb,UKPARL.2025.UXB,Uxbridge and South Ruislip,,E14001558,UXB,England,London,borough,75042,40.3758552487109,1858.58601725584,51.5515903002359,-0.450853886824162
uk.org.mysociety.cons.ukparl.2025.rnp,UKPARL.2025.RNP,"Ruislip, Northwood and Pinner",,E14001454,RNP,England,London,borough,72168,40.4498120436734,1784.13684400018,51.5977760227733,-0.426345893852323
uk.org.mysociety.cons.ukparl.2025.crk,UKPARL.2025.CRK,Cramlington and Killingworth,,E14001183,CRK,England,North East,county,73295,98.8843415994433,741.219477365794,55.0659079114972,-1.57837183174893
uk.org.mysociety.cons.ukparl.2025.bac,UKPARL.2025.BAC,Blaydon and Consett,,E14001106,BAC,England,North East,county,70163,113.696885269535,617.105735426863,54.9109923102777,-1.78636820145621
uk.org.mysociety.cons.ukparl.2025.hex,UKPARL.2025.HEX,Hexham,,E14001285,HEX,England,North East,county,72738,2775.49176641175,26.2072476237384,55.0730583434005,-2.19054980568699
uk.org.mysociety.cons.ukparl.2025.baa,UKPARL.2025.BAA,Blyth and Ashington,,E14001107,BAA,England,North East,county,75452,89.1950270450149,845.921600112537,55.1523827151501,-1.56855630002728
uk.org.mysociety.cons.ukparl.2025.gcw,UKPARL.2025.GCW,Gateshead Central and Whickham,,E14001244,GCW,England,North East,borough,70994,42.2577879858849,1680.02168082517,54.9384186892186,-1.65020678200588
uk.org.mysociety.cons.ukparl.2025.tyn,UKPARL.2025.TYN,Tynemouth,,E14001557,TYN,England,North East,borough,73022,35.0865786264667,2081.19465786036,55.0283809277746,-1.46576326899526
uk.org.mysociety.cons.ukparl.2025.ncn,UKPARL.2025.NCN,Newcastle upon Tyne North,,E14001379,NCN,England,North East,borough,76503,32.3296177098247,2366.34409619856,55.0150885557919,-1.61591474079947
uk.org.mysociety.cons.ukparl.2025.ncl,UKPARL.2025.NCL,Newcastle upon Tyne Central and West,,E14001377,NCL,England,North East,borough,76460,33.3026560987775,2295.91296781901,54.9836864723847,-1.67198586050607
uk.org.mysociety.cons.ukparl.2025.nce,UKPARL.2025.NCE,Newcastle upon Tyne East and Wallsend,,E14001378,NCE,England,North East,borough,76875,28.057026648004,2739.95534040201,54.9903876675168,-1.5452798198126
uk.org.mysociety.cons.ukparl.2025.sun,UKPARL.2025.SUN,Sunderland Central,,E14001531,SUN,England,North East,borough,72688,30.6313295507684,2372.99526550184,54.9032086257392,-1.38770148933406
uk.org.mysociety.cons.ukparl.2025.ssh,UKPARL.2025.SSH,South Shields,,E14001492,SSH,England,North East,borough,69725,37.0100485067021,1883.94781453403,54.9664083819371,-1.40987903607461
uk.org.mysociety.cons.ukparl.2025.jge,UKPARL.2025.JGE,Jarrow and Gateshead East,,E14001307,JGE,England,North East,borough,71106,43.6478770681191,1629.08266738903,54.9558854976278,-1.50578810407035
uk.org.mysociety.cons.ukparl.2025.dhm,UKPARL.2025.DHM,City of Durham,,E14001173,DHM,England,North East,county,72878,215.54958579997,338.103178113414,54.7697577867031,-1.64593678850349
uk.org.mysociety.cons.ukparl.2025.eas,UKPARL.2025.EAS,Easington,,E14001211,EAS,England,North East,county,70043,149.78208784269,467.632685649055,54.7672491251747,-1.36605001062092
uk.org.mysociety.cons.ukparl.2025.hpl,UKPARL.2025.HPL,Hartlepool,,E14001272,HPL,England,North East,county,71228,98.3466718813916,724.254299991998,54.6690141442892,-1.25564674578158
uk.org.mysociety.cons.ukparl.2025.ndh,UKPARL.2025.NDH,North Durham,,E14001389,NDH,England,North East,county,73079,229.741607701501,318.092141563448,54.8368012962207,-1.75228356395164
uk.org.mysociety.cons.ukparl.2025.wgs,UKPARL.2025.WGS,Washington and Gateshead South,,E14001567,WGS,England,North East,borough,71775,69.7912519494334,1028.42402156654,54.9080459059942,-1.55260131672926
uk.org.mysociety.cons.ukparl.2025.hss,UKPARL.2025.HSS,Houghton and Sunderland South,,E14001295,HSS,England,North East,county,76883,69.1428021950896,1111.94509853782,54.8539313495559,-1.45009906533981
uk.org.mysociety.cons.ukparl.2025.bia,UKPARL.2025.BIA,Bishop Auckland,,E14001101,BIA,England,North East,county,70879,1335.60798914082,53.0687152040738,54.6478049925025,-2.0025614145732
uk.org.mysociety.cons.ukparl.2025.nas,UKPARL.2025.NAS,Newton Aycliffe and Spennymoor,,E14001382,NAS,England,North East,county,71299,246.524424796992,289.216778656774,54.6711323546889,-1.50457963470004
uk.org.mysociety.cons.ukparl.2025.skn,UKPARL.2025.SKN,Stockton North,,E14001518,SKN,England,North East,county,69779,91.9613876753461,758.785853105467,54.602818597504,-1.28970585066854
uk.org.mysociety.cons.ukparl.2025.mte,UKPARL.2025.MTE,Middlesbrough and Thornaby East,,E14001367,MTE,England,North East,borough,71742,36.2932756092489,1976.72981552862,54.5560310057101,-1.24814804121159
uk.org.mysociety.cons.ukparl.2025.mcl,UKPARL.2025.MCL,Middlesbrough South and East Cleveland,,E14001368,MCL,England,North East,county,69967,197.131922094635,354.924759301093,54.5347260302773,-1.01228892377468
uk.org.mysociety.cons.ukparl.2025.red,UKPARL.2025.RED,Redcar,,E14001440,RED,England,North East,borough,71331,82.624620631861,863.314100016503,54.5894793360573,-1.10234115365496
uk.org.mysociety.cons.ukparl.2025.drl,UKPARL.2025.DRL,Darlington,,E14001190,DRL,England,North East,county,70446,113.305931709946,621.732674864156,54.5609286596455,-1.60429975398042
uk.org.mysociety.cons.ukparl.2025.skw,UKPARL.2025.SKW,Stockton West,,E14001519,SKW,England,North East,county,70108,194.228309776325,360.956649835119,54.5312424448272,-1.41579032692994
uk.org.mysociety.cons.ukparl.2025.nnu,UKPARL.2025.NNU,North Northumberland,,E14001397,NNU,England,North East,county,72541,2185.89408499855,33.1859628962985,55.4600882416707,-1.93590276029801
uk.org.mysociety.cons.ukparl.2025.laa,UKPARL.2025.LAA,Leigh and Atherton,,E14001329,LAA,England,North West,borough,76363,53.0984450622213,1438.14004177556,53.4956349301743,-2.53003046333592
uk.org.mysociety.cons.ukparl.2025.mkf,UKPARL.2025.MKF,Makerfield,,E14001350,MKF,England,North West,borough,76517,56.9438651105823,1343.72684136224,53.5168542627799,-2.62927362556566
uk.org.mysociety.cons.ukparl.2025.car,UKPARL.2025.CAR,Carlisle,,E14001152,CAR,England,North West,county,75868,916.055442984117,82.8203146229386,54.9875388802984,-2.78175365032513
uk.org.mysociety.cons.ukparl.2025.mor,UKPARL.2025.MOR,Morecambe and Lunesdale,,E14001372,MOR,England,North West,county,76040,903.944292085155,84.1202280558643,54.1778143114389,-2.63167191867791
uk.org.mysociety.cons.ukparl.2025.lan,UKPARL.2025.LAN,Lancaster and Wyre,,E14001318,LAN,England,North West,county,74992,448.947816533819,167.03945812453,53.9372327500646,-2.79433338700552
uk.org.mysociety.cons.ukparl.2025.riv,UKPARL.2025.RIV,Ribble Valley,,E14001443,RIV,England,North West,county,75993,648.893568482643,117.111655425558,53.8916062217138,-2.50547772053117
uk.org.mysociety.cons.ukparl.2025.bps,UKPARL.2025.BPS,Blackpool South,,E14001105,BPS,England,North West,borough,76071,32.418518444748,2346.52919533169,53.8054055708243,-3.03422549001734
uk.org.mysociety.cons.ukparl.2025.fyl,UKPARL.2025.FYL,Fylde,,E14001242,FYL,England,North West,county,75114,191.22665622578,392.800886040246,53.7865361360688,-2.92592237363264
uk.org.mysociety.cons.ukparl.2025.pre,UKPARL.2025.PRE,Preston,,E14001433,PRE,England,North West,borough,72946,41.0334173124045,1777.72178818624,53.7720334864755,-2.70959501428412
uk.org.mysociety.cons.ukparl.2025.bur,UKPARL.2025.BUR,Burnley,,E14001142,BUR,England,North West,county,75436,119.58108504316,630.835553739733,53.7820995969078,-2.22305211334642
uk.org.mysociety.cons.ukparl.2025.pdl,UKPARL.2025.PDL,Pendle and Clitheroe,,E14001422,PDL,England,North West,county,76941,236.944052932707,324.722224709525,53.8633307318075,-2.23743027370269
uk.org.mysociety.cons.ukparl.2025.bpn,UKPARL.2025.BPN,Blackpool North and Fleetwood,,E14001104,BPN,England,North West,borough,75396,52.1327648949546,1446.23060280651,53.8926012147141,-3.02833137486149
uk.org.mysociety.cons.ukparl.2025.bbn,UKPARL.2025.BBN,Blackburn,,E14001102,BBN,England,North West,borough,70586,39.5937428686568,1782.75643790871,53.7443135538945,-2.49789894059394
uk.org.mysociety.cons.ukparl.2025.hyb,UKPARL.2025.HYB,Hyndburn,,E14001299,HYB,England,North West,county,71145,90.2635007493686,788.19234141545,53.7500846624722,-2.37921405812567
uk.org.mysociety.cons.ukparl.2025.rad,UKPARL.2025.RAD,Rossendale and Darwen,,E14001450,RAD,England,North West,county,74593,218.203220361822,341.851050027176,53.6823458023926,-2.34591624389452
uk.org.mysociety.cons.ukparl.2025.sop,UKPARL.2025.SOP,Southport,,E14001504,SOP,England,North West,county,74168,186.264723852207,398.185971375068,53.6780968017586,-2.95143471437462
uk.org.mysociety.cons.ukparl.2025.sri,UKPARL.2025.SRI,South Ribble,,E14001491,SRI,England,North West,county,72029,141.84016321472,507.818084578492,53.6865436539249,-2.74983629257042
uk.org.mysociety.cons.ukparl.2025.wla,UKPARL.2025.WLA,West Lancashire,,E14001577,WLA,England,North West,county,73652,262.355902615851,280.733153954776,53.573293324502,-2.86682642323968
uk.org.mysociety.cons.ukparl.2025.sef,UKPARL.2025.SEF,Sefton Central,,E14001463,SEF,England,North West,county,74746,103.816345704982,719.982961184244,53.5344868020615,-3.02418205440774
uk.org.mysociety.cons.ukparl.2025.btl,UKPARL.2025.BTL,Bootle,,E14001113,BTL,England,North West,borough,75194,28.1276270911766,2673.31473630023,53.4690856951423,-2.99996519393475
uk.org.mysociety.cons.ukparl.2025.rcd,UKPARL.2025.RCD,Rochdale,,E14001446,RCD,England,North West,county,71697,79.7179532725349,899.383351638327,53.6328217334968,-2.10344872660041
uk.org.mysociety.cons.ukparl.2025.crl,UKPARL.2025.CRL,Chorley,,E14001170,CRL,England,North West,county,74568,136.708641300484,545.451986726284,53.6663099773711,-2.60045072997487
uk.org.mysociety.cons.ukparl.2025.bun,UKPARL.2025.BUN,Bury North,,E14001144,BUN,England,North West,borough,77009,58.0814020763784,1325.88052710455,53.6134333156386,-2.32452980614717
uk.org.mysociety.cons.ukparl.2025.hmn,UKPARL.2025.HMN,Heywood and Middleton North,,E14001286,HMN,England,North West,county,73306,71.751346030877,1021.66724465983,53.6052447897755,-2.21448947576777
uk.org.mysociety.cons.ukparl.2025.bus,UKPARL.2025.BUS,Bury South,,E14001145,BUS,England,North West,borough,74598,44.6652601335185,1670.15707010332,53.5488902053216,-2.29387339908846
uk.org.mysociety.cons.ukparl.2025.blw,UKPARL.2025.BLW,Bolton West,,E14001112,BLW,England,North West,county,72125,77.5167640589102,930.44389656394,53.5751968985932,-2.51407382720394
uk.org.mysociety.cons.ukparl.2025.bln,UKPARL.2025.BLN,Bolton North East,,E14001110,BLN,England,North West,borough,77020,41.1014320269416,1873.90064534769,53.5987949933849,-2.41091740886018
uk.org.mysociety.cons.ukparl.2025.bls,UKPARL.2025.BLS,Bolton South and Walkden,,E14001111,BLS,England,North West,borough,75716,33.4808676425988,2261.47066462711,53.5425289732881,-2.40403922861759
uk.org.mysociety.cons.ukparl.2025.lrv,UKPARL.2025.LRV,Liverpool Riverside,,E14001338,LRV,England,North West,borough,70157,26.6049874168915,2636.98677622593,53.411452020517,-2.97948909101748
uk.org.mysociety.cons.ukparl.2025.lwv,UKPARL.2025.LWV,Liverpool Wavertree,,E14001340,LWV,England,North West,borough,71076,23.5606296277302,3016.72752906168,53.3863406877669,-2.93063417788632
uk.org.mysociety.cons.ukparl.2025.lgt,UKPARL.2025.LGT,Liverpool Garston,,E14001337,LGT,England,North West,borough,70372,46.3925326978487,1516.88204777109,53.3541036091314,-2.87367255453051
uk.org.mysociety.cons.ukparl.2025.knw,UKPARL.2025.KNW,Knowsley,,E14001317,KNW,England,North West,borough,71228,51.209704623251,1390.90823749177,53.451460357974,-2.85006524380116
uk.org.mysociety.cons.ukparl.2025.ole,UKPARL.2025.OLE,Oldham East and Saddleworth,,E14001415,OLE,England,North West,county,72997,104.409804277923,699.139324173936,53.5573172573088,-2.01890405855856
uk.org.mysociety.cons.ukparl.2025.olw,UKPARL.2025.OLW,"Oldham West, Chadderton and Royton",,E14001416,OLW,England,North West,borough,74183,30.8384820544208,2405.53344581257,53.5442564542116,-2.13546819524071
uk.org.mysociety.cons.ukparl.2025.lwl,UKPARL.2025.LWL,Liverpool Walton,,E14001339,LWL,England,North West,borough,71181,25.3538033252578,2807.50777651922,53.4570851558588,-2.92964561691825
uk.org.mysociety.cons.ukparl.2025.wgn,UKPARL.2025.WGN,Wigan,,E14001585,WGN,England,North West,county,75607,60.5090283623059,1249.5160151522,53.5667698464348,-2.64333240713548
uk.org.mysociety.cons.ukparl.2025.wah,UKPARL.2025.WAH,Widnes and Halewood,,E14001584,WAH,England,North West,county,70865,70.9942466335339,998.179477356791,53.3666102844138,-2.77864835325126
uk.org.mysociety.cons.ukparl.2025.shn,UKPARL.2025.SHN,St Helens North,,E14001509,SHN,England,North West,county,76082,83.8058711115118,907.836157430612,53.4794426914456,-2.71607005394373
uk.org.mysociety.cons.ukparl.2025.bms,UKPARL.2025.BMS,Blackley and Middleton South,,E14001103,BMS,England,North West,borough,71375,28.6846183624496,2488.2673737586,53.5262878644461,-2.21215411337706
uk.org.mysociety.cons.ukparl.2025.sah,UKPARL.2025.SAH,Stalybridge and Hyde,,E14001515,SAH,England,North West,county,73028,63.2293451578492,1154.97005097378,53.4768498653823,-2.03247197586027
uk.org.mysociety.cons.ukparl.2025.aul,UKPARL.2025.AUL,Ashton-under-Lyne,,E14001070,AUL,England,North West,borough,72278,29.1404032946049,2480.33629697162,53.4888245284078,-2.1072870590347
uk.org.mysociety.cons.ukparl.2025.lwd,UKPARL.2025.LWD,Liverpool West Derby,,E14001341,LWD,England,North West,borough,70730,18.769730136449,3768.30138131017,53.4234465172096,-2.89637377257332
uk.org.mysociety.cons.ukparl.2025.sfd,UKPARL.2025.SFD,Salford,,E14001459,SFD,England,North West,borough,72169,27.7347718302247,2602.11262749066,53.4979749669476,-2.30027753786128
uk.org.mysociety.cons.ukparl.2025.wsl,UKPARL.2025.WSL,Worsley and Eccles,,E14001598,WSL,England,North West,county,76915,71.4880755782053,1075.91370138168,53.4783550357692,-2.41695894606388
uk.org.mysociety.cons.ukparl.2025.shs,UKPARL.2025.SHS,St Helens South and Whiston,,E14001510,SHS,England,North West,borough,70937,54.9234036323333,1291.56234516827,53.4273263694856,-2.73807125292768
uk.org.mysociety.cons.ukparl.2025.sau,UKPARL.2025.SAU,Stretford and Urmston,,E14001528,SAU,England,North West,borough,73212,46.8060857558579,1564.15557544966,53.4463456780439,-2.35251606211182
uk.org.mysociety.cons.ukparl.2025.was,UKPARL.2025.WAS,Warrington South,,E14001565,WAS,England,North West,county,76639,74.2435794115266,1032.26434672816,53.3688037901488,-2.59951237191231
uk.org.mysociety.cons.ukparl.2025.wan,UKPARL.2025.WAN,Warrington North,,E14001564,WAN,England,North West,county,72350,91.2840545224906,792.580920933725,53.4269325082851,-2.55118668740252
uk.org.mysociety.cons.ukparl.2025.asw,UKPARL.2025.ASW,Altrincham and Sale West,,E14001065,ASW,England,North West,borough,73934,50.9304956241272,1451.66464794769,53.393510176538,-2.36569745066568
uk.org.mysociety.cons.ukparl.2025.wyt,UKPARL.2025.WYT,Wythenshawe and Sale East,,E14001602,WYT,England,North West,borough,76971,36.5446770283328,2106.21645227088,53.3925006789389,-2.28147311046718
uk.org.mysociety.cons.ukparl.2025.mct,UKPARL.2025.MCT,Manchester Central,,E14001352,MCT,England,North West,borough,75311,27.5726396559231,2731.36707039299,53.4916620009682,-2.19330917127356
uk.org.mysociety.cons.ukparl.2025.tat,UKPARL.2025.TAT,Tatton,,E14001539,TAT,England,North West,county,75538,361.810129404684,208.77801327533,53.3021908756748,-2.40745207762545
uk.org.mysociety.cons.ukparl.2025.gad,UKPARL.2025.GAD,Gorton and Denton,,E14001251,GAD,England,North West,borough,74306,22.7016952694748,3273.14762699302,53.4503583726621,-2.153979135424
uk.org.mysociety.cons.ukparl.2025.wir,UKPARL.2025.WIR,Wirral West,,E14001589,WIR,England,North West,county,72126,148.416046427789,485.971710849289,53.3597921624812,-3.13655298741324
uk.org.mysociety.cons.ukparl.2025.mch,UKPARL.2025.MCH,Mid Cheshire,,E14001361,MCH,England,North West,county,69775,105.055302909846,664.173992814796,53.2080909705619,-2.51558990669902
uk.org.mysociety.cons.ukparl.2025.mrh,UKPARL.2025.MRH,Manchester Rusholme,,E14001353,MRH,England,North West,borough,70692,14.8257739126054,4768.18278875108,53.4572936487573,-2.23069777467236
uk.org.mysociety.cons.ukparl.2025.mwi,UKPARL.2025.MWI,Manchester Withington,,E14001354,MWI,England,North West,borough,71614,18.1670465128367,3941.97262330991,53.4277160860074,-2.24814772940309
uk.org.mysociety.cons.ukparl.2025.chs,UKPARL.2025.CHS,Chester South and Eddisbury,,E14001164,CHS,England,North West,county,71975,754.935829214209,95.3392291301325,53.0993425347764,-2.67029799045881
uk.org.mysociety.cons.ukparl.2025.cwn,UKPARL.2025.CWN,Crewe and Nantwich,,E14001185,CWN,England,North West,county,76236,89.9300996446627,847.725069817874,53.0856329763627,-2.43148952362859
uk.org.mysociety.cons.ukparl.2025.spt,UKPARL.2025.SPT,Stockport,,E14001517,SPT,England,North West,borough,74769,25.2823429892565,2957.36040096332,53.4177975759305,-2.16889930081599
uk.org.mysociety.cons.ukparl.2025.wll,UKPARL.2025.WLL,Wallasey,,E14001561,WLL,England,North West,borough,73054,38.8394188948874,1880.92412499036,53.4178616453579,-3.08026498219759
uk.org.mysociety.cons.ukparl.2025.cng,UKPARL.2025.CNG,Congleton,,E14001178,CNG,England,North West,county,69836,211.458027121422,330.259394503379,53.1597234707268,-2.30547781690999
uk.org.mysociety.cons.ukparl.2025.mac,UKPARL.2025.MAC,Macclesfield,,E14001347,MAC,England,North West,county,75881,301.738544447474,251.479306824883,53.2617019011269,-2.11976393705904
uk.org.mysociety.cons.ukparl.2025.chn,UKPARL.2025.CHN,Chester North and Neston,,E14001163,CHN,England,North West,county,72327,115.581092788973,625.768438892114,53.2536349160098,-2.97966773192242
uk.org.mysociety.cons.ukparl.2025.cdl,UKPARL.2025.CDL,Cheadle,,E14001158,CDL,England,North West,borough,73775,39.3720597563377,1873.79071495299,53.3703903566727,-2.18473679874703
uk.org.mysociety.cons.ukparl.2025.elp,UKPARL.2025.ELP,Ellesmere Port and Bromborough,,E14001222,ELP,England,North West,borough,71027,59.6451362442799,1190.82635186053,53.3113431661787,-2.93712799084462
uk.org.mysociety.cons.ukparl.2025.bkh,UKPARL.2025.BKH,Birkenhead,,E14001091,BKH,England,North West,borough,76271,35.2944202107382,2160.99314125565,53.378874428572,-3.03838191909048
uk.org.mysociety.cons.ukparl.2025.rah,UKPARL.2025.RAH,Runcorn and Helsby,,E14001455,RAH,England,North West,county,70950,203.63434998816,348.418623891918,53.2788997263183,-2.75979831328802
uk.org.mysociety.cons.ukparl.2025.wal,UKPARL.2025.WAL,Westmorland and Lonsdale,,E14001580,WAL,England,North West,county,72322,2536.44391101958,28.5131477521726,54.4529022455739,-2.73028483267057
uk.org.mysociety.cons.ukparl.2025.brw,UKPARL.2025.BRW,Barrow and Furness,,E14001076,BRW,England,North West,county,76603,727.971693350563,105.227992653708,54.248777535289,-3.22003161401664
uk.org.mysociety.cons.ukparl.2025.haz,UKPARL.2025.HAZ,Hazel Grove,,E14001277,HAZ,England,North West,county,72941,61.3859085399856,1188.23687284009,53.3992389214282,-2.07497105690669
uk.org.mysociety.cons.ukparl.2025.pen,UKPARL.2025.PEN,Penrith and Solway,,E14001424,PEN,England,North West,county,76720,2032.75989148821,37.7417915028972,54.7396239021743,-3.01792446441445
